province_name,province_id,owner_name_1763,owner_tag_1763,historical_justification_1763_with_source,current_owner_tag,status,confidence
Corydon,4206,,,,,UNOWNED,
Zapican,4207,,,,LFP,OWNED,
Taylorville,4208,,,,MIA,OWNED,
Laylan,4209,,,,IRA,OWNED,
Sangar,4210,,,,RUS,OWNED,
Ucayali,4211,,,,,UNOWNED,
Moray,4212,,,,GBR,OWNED,
Vyksa,4213,,,,RUS,OWNED,
Minufiya,4214,,,,EGY,OWNED,
Bhakkar,4215,,,,KHL,OWNED,
Slavinsk-na-Kubani,4216,,,,RUS,OWNED,
Almelo,4217,,,,NED,OWNED,
Aurillac,4218,,,,FRA,OWNED,
Norrtälje,4219,,,,SWE,OWNED,
Saint-Lô,4220,,,,FRA,OWNED,
Kasimov,4221,,,,RUS,OWNED,
Esbjerg,4222,,,,DEN,OWNED,
Nain,4223,,,,,UNOWNED,
Andong,4224,,,,KOR,OWNED,
Doncaster,4225,,,,GBR,OWNED,
Bugojno,4226,,,,TUR,OWNED,
Kugei,4227,,,,RUS,OWNED,
Cangwu,4228,,,,CHI,OWNED,
Melitopol,4229,,,,CRM,OWNED,
Wudan,4230,,,,CHI,OWNED,
Tulle,4231,,,,FRA,OWNED,
Granskär,4232,,,,SWE,OWNED,
Qaratöbe,4233,,,,BKI,OWNED,
Dolores,4234,,,,NSP,OWNED,
Saratoga,4235,,,,USA,OWNED,
PROV4236,4236,,,,,UNNAMED/placeholder,
Cheongju,4237,,,,KOR,OWNED,
Hamilton,4238,,,,NMU,OWNED,
Kasempa,4239,,,,KAZ,OWNED,
Banja Luka,4240,,,,TUR,OWNED,
Saint-Félicien,4241,,,,LCA,OWNED,
Qujing,4242,,,,CHI,OWNED,
Gornostaivka,4243,,,,CRM,OWNED,
Nanping,4244,,,,CHI,OWNED,
Heigou,4245,,,,CHI,OWNED,
Jeddah,4246,,,,EGY,OWNED,
Hua'an,4247,,,,CHI,OWNED,
Fort Kipp,4248,,,,CRW,OWNED,
Marlin,4249,,,,CDD,OWNED,
Drysdale,4250,,,,,UNOWNED,
Fugu,4251,,,,CHI,OWNED,
Bhusawal,4252,,,,HYD,OWNED,
Yuchang,4253,,,,XNG,OWNED,
Wollongong,4254,,,,,UNOWNED,
Dingzhou,4255,,,,CHI,OWNED,
Bahía Blanca,4256,,,,,UNOWNED,
Mackenzie,4257,,,,DNE,OWNED,
Volta Redonda,4258,,,,BRZ,OWNED,
Ruweng,4259,,,,,UNOWNED,
Al Ruwais,4260,,,,DRY,OWNED,
Saugus,4261,,,,CRW,OWNED,
Sambava,4262,,,,,UNOWNED,
Lahijan,4263,,,,,UNOWNED,
Meia Ponte,4264,,,,BRZ,OWNED,
Kalam,4265,,,,CTL,OWNED,
Jussara,4266,,,,BRZ,OWNED,
Shetland Islands,4267,,,,GBR,OWNED,
Haradh,4268,,,,,UNOWNED,
Demyansk,4269,,,,RUS,OWNED,
Luxembourg,4270,,,,LUX,OWNED,
Svendborg,4271,,,,DEN,OWNED,
Katrovzhd,4272,,,,RUS,OWNED,
Umea,4273,,,,SWE,OWNED,
Bartin,4274,,,,TUR,OWNED,
Jangaon,4275,,,,HYD,OWNED,
Beihan,4276,,,,BEI,OWNED,
Stolin,4277,,,,LIT,OWNED,
Naples,4278,,,,NAP,OWNED,
Naugard,4279,,,,PRU,OWNED,
Verdun,4280,,,,FRA,OWNED,
St. Vincent,4281,,,,LWI,OWNED,
Palembang,4282,,,,PLB,OWNED,
Caen,4283,,,,FRA,OWNED,
Kofu,4284,,,,TKG,OWNED,
Burgas,4285,,,,TUR,OWNED,
Truro,4286,,,,NVS,OWNED,
Požega,4287,,,,SRB,OWNED,
Kirilivka,4288,,,,CRM,OWNED,
Shangsi,4289,,,,CHI,OWNED,
Potenza,4290,,,,NAP,OWNED,
Ruppin,4291,,,,PRU,OWNED,
Jilotepec,4292,,,,MEX,OWNED,
Huron,4293,,,,DAK,OWNED,
Argentine Andes,4294,,,,,UNOWNED,
Port St. Lucie,4295,,,,SEM,OWNED,
Tandjung,4296,,,,PLB,OWNED,
Semnan,4297,,,,,UNOWNED,
Batu,4298,,,,BGN,OWNED,
Gero,4299,,,,TKG,OWNED,
McCarthy,4300,,,,,UNOWNED,
Yarmouth,4301,,,,NVS,OWNED,
Užice,4302,,,,SRB,OWNED,
Peruvian Andes,4303,,,,,UNOWNED,
Saitianba,4304,,,,CHI,OWNED,
Tyrma,4305,,,,MNC,OWNED,
Guatemala,4306,,,,GUA,OWNED,
Wahpeton,4307,,,,DAK,OWNED,
Pendleton,4308,,,,,UNOWNED,
Wuxue,4309,,,,CHI,OWNED,
El Tobíano,4310,,,,,UNOWNED,
Kashan,4311,,,,,UNOWNED,
Bintulu,4312,,,,BRU,OWNED,
Caborca,4313,,,,NSP,OWNED,
Miami,4314,,,,SEM,OWNED,
La Lomita,4315,,,,NSP,OWNED,
Hyderabad,4316,,,,HYD,OWNED,
De-Kastri,4317,,,,MNC,OWNED,
Añatuya,4318,,,,,UNOWNED,
Baisa,4319,,,,RUS,OWNED,
Forest of Dean,4320,,,,GBR,OWNED,
Séguéla,4321,,,,,UNOWNED,
Zazzau,4322,,,,GBI,OWNED,
Rylsk,4323,,,,RUS,OWNED,
Mirny,4324,,,,RUS,OWNED,
Montpellier,4325,,,,FRA,OWNED,
Egersund,4326,,,,NOR,OWNED,
Châlons-en-Champagne,4327,,,,FRA,OWNED,
Lindsey,4328,,,,GBR,OWNED,
Bukavu,4329,,,,,UNOWNED,
Suqian,4330,,,,CHI,OWNED,
Aleksin,4331,,,,RUS,OWNED,
Sliven,4332,,,,TUR,OWNED,
Kropotkin,4333,,,,RUS,OWNED,
PROV4334,4334,,,,KTG,OWNED,
Burin,4335,,,,RUS,OWNED,
Al Tibni,4336,,,,TUR,OWNED,
Béziers,4337,,,,FRA,OWNED,
Angus,4338,,,,GBR,OWNED,
Gergal,4339,,,,SPA,OWNED,
Épernay,4340,,,,FRA,OWNED,
Pyinmana,4341,,,,BUR,OWNED,
Lugo,4342,,,,SPA,OWNED,
Cilegon,4343,,,,DEI,OWNED,
Bozhou,4344,,,,CHI,OWNED,
Srednetymskoe,4345,,,,RUS,OWNED,
Outat Oulad,4346,,,,MOR,OWNED,
Trojan,4347,,,,TUR,OWNED,
Carson City,4348,,,,NUU,OWNED,
Kathore,4349,,,,SND,OWNED,
Ochakiv,4350,,,,RUS,OWNED,
Ha long,4351,,,,TRH,OWNED,
Konya,4352,,,,TUR,OWNED,
Cúcuta,4353,,,,SFB,OWNED,
Bac Ninh,4354,,,,TRH,OWNED,
Santmargats,4355,,,,KBD,OWNED,
Umerkore,4356,,,,EIC,OWNED,
Bunbury,4357,,,,,UNOWNED,
Havana,4358,,,,NSP,OWNED,
Butaritari,4359,,,,,UNOWNED,
Borujerd,4360,,,,,UNOWNED,
Vertikos,4361,,,,RUS,OWNED,
Tendrara,4362,,,,MOR,OWNED,
Bakhta,4363,,,,RUS,OWNED,
Stanislaus,4364,,,,WNT,OWNED,
Tiwaawan,4365,,,,CAY,OWNED,
Montería,4366,,,,CRT,OWNED,
Sia,4367,,,,,UNOWNED,
Ölgil,4368,,,,KBD,OWNED,
Auab,4369,,,,,UNOWNED,
Pinar del Río,4370,,,,NSP,OWNED,
Androka,4371,,,,,UNOWNED,
San Luis,4372,,,,,UNOWNED,
Sujawal,4373,,,,SND,OWNED,
Kangasala,4374,,,,FIN,OWNED,
Bougouni,4375,,,,KDG,OWNED,
Aqsai,4376,,,,RUS,OWNED,
Yuriyev-Polski,4377,,,,RUS,OWNED,
Chilpancingo,4378,,,,MEX,OWNED,
Heilbronn,4379,,,,WUR,OWNED,
Grimmen,4380,,,,PRU,OWNED,
Tampere,4381,,,,FIN,OWNED,
Schlüsselburg,4382,,,,RUS,OWNED,
Erzurum,4383,,,,TUR,OWNED,
Ifè,4384,,,,IFE,OWNED,
Goriachi,4385,,,,RUS,OWNED,
Maji,4386,,,,KFA,OWNED,
Hekou,4387,,,,CHI,OWNED,
Anna,4388,,,,RUS,OWNED,
Pereslav,4389,,,,RUS,OWNED,
Astorga,4390,,,,SPA,OWNED,
Karlsruhe,4391,,,,BAD,OWNED,
Anklam,4392,,,,PRU,OWNED,
Namu,4393,,,,HAI,OWNED,
Versailles,4394,,,,FRA,OWNED,
Tuanjiecun,4395,,,,CHI,OWNED,
Erzincar,4396,,,,TUR,OWNED,
British_Columbia,4397,,,,OSG,OWNED,
Kastamonu,4398,,,,TUR,OWNED,
Taman,4399,,,,RUS,OWNED,
Dachepalla,4400,,,,EIC,OWNED,
Changping Qu,4401,,,,CHI,OWNED,
Liski,4402,,,,RUS,OWNED,
Stevens Point,4403,,,,,UNOWNED,
León,4404,,,,SPA,OWNED,
Dzotol,4405,,,,MGA,OWNED,
Hachihohe,4406,,,,NMB,OWNED,
Stoeng Treng,4407,,,,CBI,OWNED,
Nemaiah Valley,4408,,,,,UNOWNED,
Culiacan,4409,,,,NSP,OWNED,
Bird's Tail,4410,,,,,UNOWNED,
Amman,4411,,,,TUR,OWNED,
Ulya,4412,,,,RUS,OWNED,
Minneola,4413,,,,CMC,OWNED,
Karabük,4414,,,,TUR,OWNED,
Ottmuwa,4415,,,,OSG,OWNED,
Gulbarga,4416,,,,HYD,OWNED,
Tonopah,4417,,,,,UNOWNED,
Santa Elena de Uairén,4418,,,,CPV,OWNED,
Matad,4419,,,,MGA,OWNED,
Elko,4420,,,,,UNOWNED,
Sisaket,4421,,,,CPK,OWNED,
Timaru,4422,,,,,UNOWNED,
Badong,4423,,,,CHI,OWNED,
Oetune,4424,,,,DEI,OWNED,
Panipat,4425,,,,KHL,OWNED,
Solnechny,4426,,,,RUS,OWNED,
Jalandhar,4427,,,,KHL,OWNED,
Macu,4428,,,,CPV,OWNED,
Dzharmen,4429,,,,MNC,OWNED,
Geeveston,4430,,,,,UNOWNED,
Vavozh,4431,,,,RUS,OWNED,
Uncía,4432,,,,CHR,OWNED,
Gorodets,4433,,,,LIT,OWNED,
Arsk,4434,,,,RUS,OWNED,
Vagos,4435,,,,POR,OWNED,
Doblen,4436,,,,COU,OWNED,
Kangan,4437,,,,BHR,OWNED,
Konitz,4438,,,,PRU,OWNED,
Viareggio,4439,,,,LUC,OWNED,
Manicouagan,4440,,,,,UNOWNED,
Huangshan,4441,,,,CHI,OWNED,
Butow,4442,,,,PRU,OWNED,
Mus,4443,,,,TUR,OWNED,
Feodosia,4444,,,,CRM,OWNED,
Erode,4445,,,,EIC,OWNED,
Cetatea Albă,4446,,,,RUS,OWNED,
Verviers,4447,,,,NED,OWNED,
Silifke,4448,,,,CIL,OWNED,
Taunton,4449,,,,USA,OWNED,
Pilten,4450,,,,COU,OWNED,
Saint-Dié-des-Vosges,4451,,,,FRA,OWNED,
Llanarth,4452,,,,,UNOWNED,
Colchester,4453,,,,USA,OWNED,
Forks,4454,,,,,UNOWNED,
Chizhou,4455,,,,CHI,OWNED,
Frobisher Bay,4456,,,,HBC,OWNED,
Waddan,4457,,,,TRI,OWNED,
Refahiye,4458,,,,TUR,OWNED,
Saint Louis,4459,,,,LSA,OWNED,
Madikeri,4460,,,,COO,OWNED,
Cahul,4461,,,,RUS,OWNED,
Chittoor,4462,,,,EIC,OWNED,
Elmali,4463,,,,ATY,OWNED,
Kota Waringin,4464,,,,KOT,OWNED,
Karwar,4465,,,,EIC,OWNED,
Tsogttsetsii,4466,,,,ULS,OWNED,
Ubatuba,4467,,,,BRZ,OWNED,
Kaimana,4468,,,,,UNOWNED,
Chepén,4469,,,,,UNOWNED,
Matamoros,4470,,,,NSP,OWNED,
Cheval,4471,,,,ASB,OWNED,
Ash Shwayrif,4472,,,,TRI,OWNED,
Bolotnoye,4473,,,,RUS,OWNED,
Osceola,4474,,,,OSG,OWNED,
Fedorovka,4475,,,,RUS,OWNED,
Lamu,4476,,,,LMU,OWNED,
Igbo-Ukwu,4477,,,,NRI,OWNED,
Gobi Desert,4478,,,,,UNOWNED,
Kendari,4479,,,,KWE,OWNED,
Santiago de Queretaro,4480,,,,NSP,OWNED,
Aligudarz,4481,,,,,UNOWNED,
Sala,4482,,,,SWE,OWNED,
Manaus,4483,,,,BRZ,OWNED,
Lemberg,4484,,,,AUS,OWNED,
Polazk,4485,,,,LIT,OWNED,
Skelleftea,4486,,,,SWE,OWNED,
Freiburg,4487,,,,BAD,OWNED,
PROV4488,4488,,,,,UNNAMED/placeholder,
Navlya,4489,,,,RUS,OWNED,
Norberg,4490,,,,SWE,OWNED,
Novgorod,4491,,,,RUS,OWNED,
Adrada,4492,,,,SPA,OWNED,
Przemyśl,4493,,,,AUS,OWNED,
Pohang,4494,,,,KOR,OWNED,
Ilmenau,4495,,,,SWM,OWNED,
Shaiterovo,4496,,,,LIT,OWNED,
West Point,4497,,,,USA,OWNED,
Villingen,4498,,,,BAD,OWNED,
Massaua,4499,,,,MWA,OWNED,
Starodub,4500,,,,RUS,OWNED,
Kambia,4501,,,,KOY,OWNED,
Marakib Sag,4502,,,,EGY,OWNED,
Alcántara,4503,,,,SPA,OWNED,
Lingfeng,4504,,,,CHI,OWNED,
Jingyu,4505,,,,MNC,OWNED,
Galati,4506,,,,MOL,OWNED,
Nagercoil,4507,,,,EIC,OWNED,
Andong,4508,,,,KOR,OWNED,
Gotha,4509,,,,SXC,OWNED,
Penglai,4510,,,,CHI,OWNED,
Stroudsburg,4511,,,,USA,OWNED,
Torkamanchay,4512,,,,,UNOWNED,
Cangzhou,4513,,,,CHI,OWNED,
Guaminí,4514,,,,,UNOWNED,
Dabola,4515,,,,,UNOWNED,
Sur,4516,,,,OMA,OWNED,
Aktobe,4517,,,,RUS,OWNED,
Amami-Oshima,4518,,,,RYU,OWNED,
Schreiber,4519,,,,,UNOWNED,
Al Qutayfah,4520,,,,TUR,OWNED,
Yodok,4521,,,,KOR,OWNED,
Al Qamishli,4522,,,,MOS,OWNED,
Kollam,4523,,,,TRV,OWNED,
Midyal,4524,,,,TUR,OWNED,
Kitombe,4525,,,,KKG,OWNED,
Zakho,4526,,,,BHD,OWNED,
Yopurga,4527,,,,XNG,OWNED,
Brisbane,4528,,,,,UNOWNED,
Sohar,4529,,,,OMA,OWNED,
Kisongo,4530,,,,OMA,OWNED,
Zayu,4531,,,,TIB,OWNED,
Fort Frances,4532,,,,,UNOWNED,
Benares,4533,,,,BNR,OWNED,
Itabuna,4534,,,,BRZ,OWNED,
Alps,4535,,,,,UNOWNED,
Vättern,4536,,,,,UNOWNED,
Dubrouna,4537,,,,LIT,OWNED,
Namsos,4538,,,,NOR,OWNED,
Novosergiyevka,4539,,,,RUS,OWNED,
Sudislavl,4540,,,,RUS,OWNED,
Prokhladny,4541,,,,CIR,OWNED,
Khmilnik,4542,,,,RUS,OWNED,
Shurmelia,4543,,,,RUS,OWNED,
Masirah ,4544,,,,OMA,OWNED,
Pogodayev,4545,,,,RUS,OWNED,
Terbuny,4546,,,,RUS,OWNED,
Vasilyovo,4547,,,,RUS,OWNED,
Yashanzhen,4548,,,,CHI,OWNED,
Dolgoe,4549,,,,RUS,OWNED,
Mondragone,4550,,,,NAP,OWNED,
Kislovodsk,4551,,,,CIR,OWNED,
Pasir Pengaraian,4552,,,,SIK,OWNED,
Galicea,4553,,,,WAL,OWNED,
Dubno,4554,,,,LIT,OWNED,
Daegu,4555,,,,KOR,OWNED,
Boldino,4556,,,,RUS,OWNED,
Dijon,4557,,,,FRA,OWNED,
Maliana,4558,,,,,UNOWNED,
Bendigo,4559,,,,,UNOWNED,
Allentown,4560,,,,USA,OWNED,
Denov,4561,,,,BUK,OWNED,
Huaihua,4562,,,,CHI,OWNED,
Superior,4563,,,,,UNOWNED,
Longyan,4564,,,,CHI,OWNED,
La Maddalena,4565,,,,SAR,OWNED,
Houma,4566,,,,LSA,OWNED,
Tangki,4567,,,,TLI,OWNED,
Lernest,4568,,,,TRS,OWNED,
Lahad Datu,4569,,,,SLU,OWNED,
Gimcheon,4570,,,,KOR,OWNED,
Peipus,4571,,,,,UNOWNED,
Ranken,4572,,,,,UNOWNED,
Labuan,4573,,,,BRU,OWNED,
Delingha,4574,,,,CHI,OWNED,
Kawambwa,4575,,,,KAZ,OWNED,
Sombo,4576,,,,LUN,OWNED,
Uxpanapa,4577,,,,,UNOWNED,
Mongo,4578,,,,WAD,OWNED,
Fort Severn,4579,,,,HBC,OWNED,
Anyuan,4580,,,,CHI,OWNED,
Tymovskoie,4581,,,,,UNOWNED,
Fort Jesup,4582,,,,LSA,OWNED,
Cienaga,4583,,,,SFB,OWNED,
Fitzroy Crossing,4584,,,,,UNOWNED,
Corumbá,4585,,,,BRZ,OWNED,
Qaidam,4586,,,,CHI,OWNED,
Aggeneys,4587,,,,,UNOWNED,
Filingue,4588,,,,DND,OWNED,
Kandu,4589,,,,AFG,OWNED,
Fife,4590,,,,GBR,OWNED,
Toro Pampa,4591,,,,,UNOWNED,
Gwanda,4592,,,,MAT,OWNED,
Karbala,4593,,,,IRA,OWNED,
Voshchar,4594,,,,RUS,OWNED,
Basel,4595,,,,SWI,OWNED,
Bondoukou,4596,,,,ABR,OWNED,
Stirling,4597,,,,GBR,OWNED,
Leal,4598,,,,EST,OWNED,
Spirit Lake,4599,,,,DAK,OWNED,
Nyköping,4600,,,,SWE,OWNED,
Navodari,4601,,,,TUR,OWNED,
Novomoskovsk,4602,,,,RUS,OWNED,
Ningling,4603,,,,CHI,OWNED,
Ruzhin,4604,,,,RUS,OWNED,
Algashinskoe,4605,,,,RUS,OWNED,
Pontarlier,4606,,,,FRA,OWNED,
Vichada,4607,,,,SFB,OWNED,
Cosne-Cours-sur-Loire,4608,,,,FRA,OWNED,
Terneuzen,4609,,,,NED,OWNED,
Milwaukee,4610,,,,,UNOWNED,
Vierzon,4611,,,,FRA,OWNED,
Pekua,4612,,,,EIC,OWNED,
Morioka,4613,,,,DTE,OWNED,
PROV4614,4614,,,,BUR,OWNED,
Emirdag,4615,,,,TUR,OWNED,
Fetesti-Gara,4616,,,,WAL,OWNED,
Haliupai,4617,,,,,UNOWNED,
Fugou,4618,,,,CHI,OWNED,
Tsuruga,4619,,,,OBM,OWNED,
Brookhaven,4620,,,,USA,OWNED,
Zwolle,4621,,,,NED,OWNED,
Attu,4622,,,,,UNOWNED,
Sahr-e-Kord,4623,,,,,UNOWNED,
Kyoto,4624,,,,TKG,OWNED,
Kadzherom,4625,,,,RUS,OWNED,
Elizabethtown,4626,,,,USA,OWNED,
Banfora,4627,,,,KNG,OWNED,
Amherst,4628,,,,NVS,OWNED,
Barguna,4629,,,,EIC,OWNED,
Manitoulin,4630,,,,,UNOWNED,
Korba,4631,,,,NAG,OWNED,
Göunük,4632,,,,TUR,OWNED,
Long Island,4633,,,,BAH,OWNED,
Gomu,4634,,,,,UNOWNED,
Ekonda,4635,,,,RUS,OWNED,
Sartène,4636,,,,GEN,OWNED,
Hengdong,4637,,,,CHI,OWNED,
Paraburdoo,4638,,,,,UNOWNED,
Dehleran,4639,,,,,UNOWNED,
Arlington,4640,,,,CMC,OWNED,
Chilliwack,4641,,,,,UNOWNED,
Kissidougou,4642,,,,,UNOWNED,
Saint John,4643,,,,NBR,OWNED,
Um Dukhun,4644,,,,,UNOWNED,
Duluth,4645,,,,,UNOWNED,
Rocky Mountains,4646,,,,,UNOWNED,
Chacapoyas,4647,,,,,UNOWNED,
Rocky Mountains,4648,,,,,UNOWNED,
Kulikoro,4649,,,,BMN,OWNED,
Toliara,4650,,,,,UNOWNED,
Lakshmipur,4651,,,,EIC,OWNED,
Odessa,4652,,,,CMC,OWNED,
Niurba,4653,,,,RUS,OWNED,
North Pole,4654,,,,,UNOWNED,
Mizrapur,4655,,,,EIC,OWNED,
Yrgenshar,4656,,,,RUS,OWNED,
Chełm,4657,,,,POL,OWNED,
Uren,4658,,,,RUS,OWNED,
Khanpur,4659,,,,BWP,OWNED,
Vaitupu,4660,,,,,UNOWNED,
Nanumea,4661,,,,,UNOWNED,
Zugdidi,4662,,,,MGL,OWNED,
Riazhsk,4663,,,,RUS,OWNED,
Berga,4664,,,,SPA,OWNED,
Qalyubiya,4665,,,,EGY,OWNED,
Berezova,4666,,,,RUS,OWNED,
Beaune,4667,,,,FRA,OWNED,
Opatów,4668,,,,POL,OWNED,
Vetluzhskyy,4669,,,,RUS,OWNED,
Kiritimati,4670,,,,,UNOWNED,
Midway,4671,,,,,UNOWNED,
Pandhapur,4672,,,,JMK,OWNED,
Paderborn,4673,,,,PDB,OWNED,
Mallorca,4674,,,,SPA,OWNED,
Silistra,4675,,,,TUR,OWNED,
Samoa,4676,,,,,UNOWNED,
Troitske,4677,,,,RUS,OWNED,
Yafran,4678,,,,TRI,OWNED,
Suwałki,4679,,,,POL,OWNED,
Meda,4680,,,,POR,OWNED,
Mâcon,4681,,,,FRA,OWNED,
Tokelau,4682,,,,,UNOWNED,
Napari,4683,,,,,UNOWNED,
Strait of Malacca,4684,,,,,UNOWNED,
Yaroslavskyy,4685,,,,RUS,OWNED,
Arda,4686,,,,DAH,OWNED,
Cagayan,4687,,,,PHI,OWNED,
Qinggil,4688,,,,ILI,OWNED,
Shrirampur,4689,,,,MRT,OWNED,
Xativa,4690,,,,SPA,OWNED,
Wat Suan Tan,4691,,,,CMI,OWNED,
Noumea,4692,,,,,UNOWNED,
Filiasi,4693,,,,WAL,OWNED,
Honiara,4694,,,,,UNOWNED,
El Kef,4695,,,,TUN,OWNED,
Wake,4696,,,,,UNOWNED,
Enewetok,4697,,,,,UNOWNED,
PROV4698,4698,,,,,UNNAMED/placeholder,
Bikini,4699,,,,,UNOWNED,
Loxton,4700,,,,,UNOWNED,
Moru,4701,,,,,UNOWNED,
Chah-Bor,4702,,,,,UNOWNED,
Tas-Yuriakh,4703,,,,RUS,OWNED,
Bolchary,4704,,,,RUS,OWNED,
Sognybely,4705,,,,ORT,OWNED,
PROV4706,4706,,,,,UNNAMED/placeholder,
Bauchi,4707,,,,GBI,OWNED,
Nanfuyun,4708,,,,ILI,OWNED,
Enshi,4709,,,,CHI,OWNED,
Allakh-Yun,4710,,,,RUS,OWNED,
Chiang Mai,4711,,,,CMI,OWNED,
Maloelap,4712,,,,,UNOWNED,
Ereen,4713,,,,MGA,OWNED,
Maceió,4714,,,,BRZ,OWNED,
Margarita,4715,,,,VNZ,OWNED,
Ahvaz,4716,,,,,UNOWNED,
Uray,4717,,,,RUS,OWNED,
Shinkafi,4718,,,,GBI,OWNED,
Kwajalein,4719,,,,,UNOWNED,
Cocibolca,4720,,,,,UNOWNED,
PROV4721,4721,,,,,UNNAMED/placeholder,
PROV4722,4722,,,,,UNNAMED/placeholder,
PROV4723,4723,,,,,UNNAMED/placeholder,
Mili,4724,,,,,UNOWNED,
Baffin Bay,4725,,,,,UNOWNED,
Baffin Bay,4726,,,,,UNOWNED,
Sveg,4727,,,,SWE,OWNED,
Visby,4728,,,,SWE,OWNED,
Cajamarca,4729,,,,,UNOWNED,
Sehwan,4730,,,,SND,OWNED,
Nauru,4731,,,,,UNOWNED,
Etorofu,4732,,,,TKG,OWNED,
Shakhty,4733,,,,RUS,OWNED,
Penza,4734,,,,RUS,OWNED,
Parbhani,4735,,,,HYD,OWNED,
Montluçon,4736,,,,FRA,OWNED,
Hämeenkyrö,4737,,,,FIN,OWNED,
Oskarshamn,4738,,,,SWE,OWNED,
Mahushkin,4739,,,,RUS,OWNED,
Khambhat,4740,,,,EIC,OWNED,
Kosrae,4741,,,,,UNOWNED,
Pingelap,4742,,,,,UNOWNED,
Velikie Luki,4743,,,,RUS,OWNED,
Sokobanja,4744,,,,SRB,OWNED,
Punta Cana,4745,,,,NSP,OWNED,
Susui,4746,,,,CHI,OWNED,
Oleksandrivka,4747,,,,RUS,OWNED,
Luando,4748,,,,CHK,OWNED,
Cuarte de Huerva,4749,,,,SPA,OWNED,
Guéret,4750,,,,FRA,OWNED,
Parkano,4751,,,,FIN,OWNED,
Cognac,4752,,,,FRA,OWNED,
Burisliv,4753,,,,LIT,OWNED,
Chuup,4754,,,,,UNOWNED,
Pikelot,4755,,,,,UNOWNED,
Erivan,4756,,,,ERI,OWNED,
Nellore,4757,,,,EIC,OWNED,
Alaçam,4758,,,,TUR,OWNED,
Borroloola,4759,,,,,UNOWNED,
Jiulong,4760,,,,CHI,OWNED,
Požarevac,4761,,,,SRB,OWNED,
Zlatoust,4762,,,,RUS,OWNED,
Kerak,4763,,,,EGY,OWNED,
PROV4764,4764,,,,,UNNAMED/placeholder,
Miyazaki,4765,,,,NTO,OWNED,
Daroca,4766,,,,SPA,OWNED,
Ulihiti,4767,,,,PHI,OWNED,
Yap,4768,,,,PHI,OWNED,
Banda Sea,4769,,,,,UNOWNED,
Pacific,4770,,,,,UNOWNED,
Linares,4771,,,,NSP,OWNED,
Kumamoto,4772,,,,HKW,OWNED,
Shadrinsk,4773,,,,RUS,OWNED,
Yurimaguas,4774,,,,,UNOWNED,
Turkmenbashi,4775,,,,KHV,OWNED,
Chikodi,4776,,,,MRT,OWNED,
Shymkent,4777,,,,GKH,OWNED,
Limmen,4778,,,,,UNOWNED,
LAKE PROV,4779,,,,,UNOWNED,
Batahan,4780,,,,PRI,OWNED,
Yuriuzan,4781,,,,RUS,OWNED,
Marcus Island,4782,,,,,UNOWNED,
Torres Strait,4783,,,,,UNOWNED,
Iwo Jima,4784,,,,,UNOWNED,
Manokwari,4785,,,,,UNOWNED,
Mazapil,4786,,,,NSP,OWNED,
Damrung,4787,,,,TIB,OWNED,
Fort Simpson,4788,,,,,UNOWNED,
Machala,4789,,,,QTO,OWNED,
Xaçmaz,4790,,,,RUS,OWNED,
Buhoodle,4791,,,,,UNOWNED,
Chariton,4792,,,,OSG,OWNED,
Songsong,4793,,,,PHI,OWNED,
Abaiang,4794,,,,,UNOWNED,
Fiq,4795,,,,HRR,OWNED,
Digha,4796,,,,BNG,OWNED,
Fort Prince of Wales,4797,,,,HBC,OWNED,
Grand Rapids,4798,,,,ICF,OWNED,
Shigatse,4799,,,,TIB,OWNED,
Batagay,4800,,,,RUS,OWNED,
Villahermosa,4801,,,,NSP,OWNED,
Kativik,4802,,,,ICF,OWNED,
St. Albert,4803,,,,,UNOWNED,
Russian Arctic,4804,,,,,UNOWNED,
Puerto Barrios,4805,,,,GUA,OWNED,
Tabiteuea,4806,,,,,UNOWNED,
Chagos,4807,,,,EIC,OWNED,
PROV4808,4808,,,,,UNNAMED/placeholder,
Pacific,4809,,,,,UNOWNED,
Bedfordshire,4810,,,,GBR,OWNED,
Kolgriv,4811,,,,RUS,OWNED,
Aleksandrov Gai,4812,,,,RUS,OWNED,
Zolotkovo,4813,,,,RUS,OWNED,
Wuzhishan,4814,,,,CHI,OWNED,
Dagabur,4815,,,,OGD,OWNED,
Bourbon ,4816,,,,FRA,OWNED,
Alaskan Gulf,4817,,,,,UNOWNED,
Alaskan Gulf,4818,,,,,UNOWNED,
St. Helena,4819,,,,STH,OWNED,
Bratunac,4820,,,,TUR,OWNED,
Hlololwane,4821,,,,,UNOWNED,
Rostov-on-Don,4822,,,,RUS,OWNED,
Oxfordshire,4823,,,,GBR,OWNED,
Hudson Bay,4824,,,,,UNOWNED,
Eskisehir,4825,,,,TUR,OWNED,
Syzran,4826,,,,RUS,OWNED,
Babah,4827,,,,AFG,OWNED,
Angoulême,4828,,,,FRA,OWNED,
Pogranichnoe,4829,,,,RUS,OWNED,
Kharkov,4830,,,,RUS,OWNED,
Gus-Khrustalny,4831,,,,RUS,OWNED,
Santiago,4832,,,,POR,OWNED,
Georgetown,4833,,,,STH,OWNED,
PROV4834,4834,,,,,UNNAMED/placeholder,
Atlantic,4835,,,,,UNOWNED,
Huballi,4836,,,,JMK,OWNED,
Lyubotin,4837,,,,RUS,OWNED,
Tong'ren,4838,,,,CHI,OWNED,
