province_id,province_name,owner_tag,province_rank,culture,religion,trade_goods,total_pops,assessment_note
2493,Umm Badr,DAR,settlement,tobou,sunni,industrial_fibres,1,
2494,Fort Berthold,ASB,settlement,assiniboine,waashat,grain,0,owned but 0 pops (frontier/empty — normal)
2495,Lundazi,,settlement,tumbuka,bantu,stone,31,
2496,Plano,CMC,settlement,comanche,waashat,livestock,0,owned but 0 pops (frontier/empty — normal)
2497,Stralsund,PRU,city,north_german,lutheran,grain,18,
2498,Udimskyi,RUS,settlement,russian,orthodox,wood,2,
2499,Swedish Mountains,,settlement,swedish,reformed,livestock,0,
2500,Ertil,RUS,settlement,russian,orthodox,grain,5,
2501,Lyngdal,NOR,settlement,norwegian,lutheran,fish,2,
2502,Privas,FRA,settlement,occitan,catholic,temperate_fruit,45,
2503,Örebro,SWE,settlement,swedish,lutheran,grain,9,
2504,Mosbach,BAD,settlement,south_german,catholic,temperate_fruit,26,
2505,Kiel,HOL,city,north_german,lutheran,grain,25,
2506,Torbeyevo,RUS,settlement,mordvin,orthodox,livestock,7,
2507,Jimma,JMA,settlement,oromo,sunni,coffee,37,
2508,Gashun,RUS,settlement,kazakh,sunni,livestock,2,
2509,Samsun,TUR,city,pontic,orthodox,temperate_fruit,20,
2510,Ijevan,RUS,settlement,armenian,coptic,silver,3,
2511,Tuguegaro,PHI,settlement,ilocano,anito,coffee,3,
2512,Novokubansk,RUS,settlement,nogai,sunni,copper,3,
2513,Ostrogozhsk,RUS,settlement,russian,orthodox,industrial_fibres,10,
2514,Qianxi,CHI,settlement,beihua,daoism,temperate_fruit,21,
2515,Mende,FRA,settlement,occitan,catholic,livestock,25,
2516,Mansehra,AFG,settlement,urdu,sunni,lead,40,
2517,Morlaix,FRA,settlement,breton,catholic,grain,31,
2518,Speyer,PLZ,city,south_german,catholic,lead,35,
2519,Jeju,KOR,settlement,korean,mahayana,grain,10,
2520,Umet,RUS,settlement,mordvin,orthodox,industrial_fibres,2,
2521,Choiseul,,settlement,melanesian,mana,hardwood,1,
2522,Dafeng,CHI,settlement,xiajiang,daoism,fish,140,
2523,Podoor,FTT,settlement,fulani,serer,wood,26,
2524,Taiqang,CHI,settlement,beihua,daoism,textile_fibres,128,
2525,Havza,TUR,settlement,turkish,sunni,wood,6,
2526,Riau Island,BRU,settlement,malayan,sunni,livestock,5,
2527,Labuha,,settlement,melanesian,sunni,temperate_fruit,5,
2528,Ust-labisnk,RUS,settlement,ukrainian,orthodox,livestock,3,
2529,PROV2529,KTG,settlement,shan,linh,hardwood,0,owned but 0 pops (frontier/empty — normal)
2530,Shunyi,CHI,settlement,beihua,daoism,temperate_fruit,31,
2531,Kondagaon,NAG,settlement,gondi,hindu,coal,55,
2532,Cahors,FRA,settlement,occitan,catholic,livestock,28,
2533,Ayacucho,,city,quechua,catholic,grain,14,
2534,Dashbalbar,MGA,settlement,mongolian,mahayana,livestock,1,
2535,Ganjam,EIC,settlement,oriya,hindu,grain,55,
2536,Patagonia,,settlement,aonikenk,tain_feyentun,livestock,2,
2537,PROV2537,BUR,settlement,naga,theravada,livestock,0,owned but 0 pops (frontier/empty — normal)
2538,Seve,,settlement,melanesian,mana,hardwood,2,
2539,Gelan,AFG,settlement,pashtun,sunni,livestock,7,
2540,Panovo,RUS,settlement,yakut,sunni,wood,0,owned but 0 pops (frontier/empty — normal)
2541,Al-Qisa,TUR,settlement,levantine,sunni,livestock,2,
2542,Supra,RUS,settlement,dolgan,sunni,wood,0,owned but 0 pops (frontier/empty — normal)
2543,PROV2543,KHV,settlement,kazakh,sunni,livestock,0,owned but 0 pops (frontier/empty — normal)
2544,Pasco,,settlement,quechua,catholic,silver,9,
2545,Ménaka,TBK,settlement,tuareg,sunni,sulphur,30,
2546,PROV2546,TNI,settlement,kachin,linh,temperate_fruit,0,owned but 0 pops (frontier/empty — normal)
2547,Boké,,settlement,fulani,serer,industrial_fibres,27,
2548,Lisala,,settlement,bangi,bantu,hardwood,16,
2549,Aksha,RUS,settlement,russian,orthodox,wood,1,
2550,Bourke,,settlement,minor_aboriginal,mythic,grain,0,
2551,Agartala,KRI,settlement,bengali,hindu,spices,81,
2552,Xai-Xai,MOZ,settlement,shona,catholic,grain,14,
2553,Kandahar,AFG,settlement,pashtun,shiite,livestock,28,
2554,Massava,RUS,settlement,altai,sunni,wood,1,
2555,Novaya Ladoga,RUS,settlement,russian,orthodox,wood,3,
2556,Al-Nuhud,,settlement,nubian,sunni,vegetables,10,
2557,Pomona,,settlement,mbundu,bantu,fish,2,
2558,KwaBhaca,,settlement,zulu,bantu,livestock,7,
2559,Krasnokamsk,RUS,settlement,russian,orthodox,wood,7,
2560,Karasjok,NOR,settlement,sami,lutheran,wood,0,owned but 0 pops (frontier/empty — normal)
2561,Budweis,AUS,settlement,czech,evangelical,gold,10,
2562,Ortelsburg,PRU,settlement,polish,catholic,wood,7,
2563,Krasnoye Selo,RUS,settlement,russian,orthodox,grain,7,
2564,Belozersk,RUS,settlement,russian,orthodox,wood,2,
2565,Kalinovskoye,RUS,settlement,kazakh,sunni,textile_fibres,2,
2566,Hasselt,NED,settlement,limburgish,catholic,grain,40,
2567,Yangdong-up,KOR,settlement,korean,korean_shamanism,grain,52,
2568,Borski,RUS,settlement,russian,orthodox,wood,2,
2569,Pr. Holland,PRU,settlement,north_german,lutheran,livestock,8,
2570,Yanbian,MNC,settlement,korean,mahayana,livestock,3,
2571,Kumase,ATI,settlement,fon,dahoman,coffee,23,
2572,Taicang,CHI,settlement,wu,daoism,grain,155,
2573,Holpechén,NSP,settlement,yucatec,syncretic_christian,coffee,5,
2574,Kars,TUR,settlement,turkish,sunni,copper,20,
2575,Bayburt,TUR,settlement,turkish,sunni,livestock,7,
2576,Muebe,MOZ,settlement,koti,sunni,grain,8,
2577,Lintan,CHI,settlement,beihua,daoism,temperate_fruit,67,
2578,Pyongyang,KOR,city,korean,korean_shamanism,grain,148,
2579,Bol'shye Kopeny,RUS,settlement,russian,orthodox,livestock,4,
2580,El Granado,SPA,settlement,castilian,catholic,copper,13,
2581,Irun,SPA,settlement,basque,catholic,wood,15,
2582,Kueda,RUS,settlement,mordvin,orthodox,wood,2,
2583,Haguenau,FRA,settlement,south_german,catholic,vegetables,51,
2584,Phumi Sang Ang,CBI,settlement,khmer,theravada,livestock,14,
2585,Polozovo,RUS,settlement,russian,orthodox,wood,7,
2586,Farafra,EGY,settlement,egyptian_arabic,sunni,livestock,21,
2587,Tiwi Islands,,settlement,aboriginal,mythic,fish,0,
2588,Suzhou,CHI,city,wu,daoism,silk,337,
2589,Yarkovo,RUS,settlement,russian,orthodox,wood,5,
2590,Kahta,TUR,settlement,turkish,sunni,grain,2,
2591,Zara,TUR,settlement,turkish,sunni,grain,6,
2592,Sagarejo,ELI,settlement,dargic,orthodox,textile_fibres,5,
2593,Hue,VIE,city,vietnamese,linh,coffee,42,
2594,Denver,,settlement,ute,waashat,tin,0,
2595,Guarda,POR,settlement,portuguese,catholic,wood,20,
2596,Sevan,,settlement,,,,0,
2597,Sokodé,,settlement,ewe,dahoman,textile_fibres,30,
2598,Fort Morgan,ARP,settlement,arapaho,waashat,livestock,0,owned but 0 pops (frontier/empty — normal)
2599,Onawa,OSG,settlement,iowa,waashat,livestock,0,owned but 0 pops (frontier/empty — normal)
2600,Phumi Samraong,CBI,settlement,khmer,theravada,livestock,20,
2601,Cantagalo,BRZ,settlement,brazilian,catholic,gold,5,
2602,Zillah,TRI,settlement,libyan,sunni,livestock,2,
2603,Nendo,,settlement,melanesian,mana,hardwood,3,
2604,Mandor,LAF,settlement,hakka,daoism,rubber,5,"'rubber' = intended Victorian-TC/Self-Strengthening good (design, not anachronism)"
2605,Tyumen,RUS,settlement,russian,orthodox,wood,7,
2606,Tbilisi,RUS,city,georgian,orthodox,grain,34,
2607,Mankessim,MKM,settlement,anyin,dahoman,gold,26,
2608,Hyannis,PWN,settlement,pawnee,waashat,livestock,0,owned but 0 pops (frontier/empty — normal)
2609,Pali Aike,,settlement,aonikenk,tain_feyentun,livestock,1,
2610,Qin Mountains,,settlement,shangjiang,mahayana,tea,0,
2611,Sihui,CHI,settlement,yue,mahayana,wood,70,
2612,Oriol,RUS,city,russian,orthodox,industrial_fibres,25,
2613,Knapper,NOR,settlement,norwegian,lutheran,wood,2,
2614,Newcastle,GBR,city,english,anglican,coal,32,
2615,Cumberland,GBR,settlement,english,anglican,textile_fibres,32,
2616,Palencia,SPA,settlement,castilian,catholic,grain,10,
2617,Zavolochye,RUS,settlement,russian,orthodox,vegetables,1,
2618,Thoothukudi,EIC,settlement,tamil,hindu,wood,66,
2619,Shablykino,RUS,settlement,russian,orthodox,industrial_fibres,7,
2620,Mo I Rana,NOR,settlement,norwegian,lutheran,wood,0,owned but 0 pops (frontier/empty — normal)
2621,Kurskaya,RUS,settlement,circassian,sunni,iron,2,
2622,Songjiaoxiang,MNC,settlement,manchu,mahayana,vegetables,2,
2623,Tay Ninh,VIE,settlement,khmer,theravada,coffee,11,
2624,Nevinnomissk,CIR,settlement,circassian,sunni,livestock,15,
2625,Eschwege,HSK,settlement,south_german,lutheran,temperate_fruit,26,
2626,Changyon,KOR,settlement,korean,korean_shamanism,grain,81,
2627,Penafiel,SPA,settlement,castilian,catholic,grain,9,
2628,Puebla de Sanabria,SPA,settlement,galician,catholic,wood,10,
2629,Tajarhi,,settlement,tuareg,sunni,camel,0,
2630,Sokółka,POL,settlement,polish,catholic,wood,6,
2631,Punto Fijo,CPV,settlement,colombian,catholic,fish,3,
2632,Kanoya,SHZ,settlement,japanese,shinto,tea,19,
2633,Mamonovo,RUS,settlement,tuvan,sunni,wood,2,
2634,Marsa Matruh,EGY,settlement,egyptian_arabic,sunni,fish,4,
2635,Meihekou,MNC,settlement,manchu,mahayana,vegetables,8,
2636,Urmia,,settlement,kurdish,sunni,temperate_fruit,15,
2637,Phnom Penh,CBI,city,khmer,theravada,stone,28,
2638,Kurganinsk,RUS,settlement,circassian,sunni,livestock,6,
2639,Kon Tum,VIE,settlement,vietnamese,theravada,coffee,6,
2640,Dagang Qu,CHI,settlement,beihua,daoism,silk,88,
2641,São Borja,LFP,settlement,brazilian,catholic,grain,3,
2642,Villa Real,POR,settlement,portuguese,catholic,stone,11,
2643,Pueblo,CMC,settlement,navaho,waashat,livestock,1,
2644,Moranbah,,settlement,minor_aboriginal,mythic,wood,0,
2645,Susua,LWU,settlement,sulawesi,sunni,livestock,5,
2646,Magnitogorsk,RUS,settlement,russian,orthodox,iron,8,
2647,Cameia,CHK,settlement,chokwe,bantu,livestock,9,
2648,Novonikolayevsk,RUS,settlement,russian,orthodox,wood,5,
2649,Rosetta,EGY,settlement,egyptian_arabic,sunni,stone,21,
2650,Yangel,RUS,settlement,tuvan,sunni,wood,0,owned but 0 pops (frontier/empty — normal)
2651,Igdir,ERI,settlement,turkish,sunni,copper,5,
2652,Sibiti,LOA,settlement,kongo,bantu,livestock,10,
2653,Lok Sam,SIA,settlement,laotian,theravada,gold,12,
2654,San Felipe,NSP,settlement,cochimi,catholic,iron,1,
2655,Monstrance,BRZ,settlement,tupi,catholic,livestock,7,
2656,Pasto,SFB,settlement,colombian,catholic,grain,7,
2657,Tohatchi,DIN,settlement,navaho,waashat,grain,3,
2658,Mamudju,MDR,settlement,sulawesi,sunni,temperate_fruit,7,
2659,Hail,DRY,settlement,bedouin,sunni,livestock,11,
2660,Bratsk,RUS,settlement,russian,orthodox,wood,3,
2661,Glazhevo,RUS,settlement,russian,orthodox,wood,3,
2662,Esmeraldas,QTO,settlement,ecuadorian,catholic,coffee,3,
2663,Urambo,,settlement,sukuma,bantu,gold,11,
2664,Landau,BAV,settlement,austrian,catholic,stone,18,
2665,Kandalaksha,RUS,settlement,russian,orthodox,wood,2,
2666,Usman,RUS,settlement,russian,orthodox,vegetables,18,
2667,Osmino,RUS,settlement,russian,orthodox,grain,3,
2668,Cherepovets,RUS,settlement,russian,orthodox,wood,8,
2669,Kiev,RUS,city,ukrainian,orthodox,stone,39,
2670,Elbrus,CIR,settlement,circassian,sunni,temperate_fruit,5,
2671,Berdichiv,RUS,settlement,ukrainian,orthodox,grain,14,
2672,Georgetown,USA,settlement,dixie,anglican,grain,8,
2673,Oppeln,PRU,city,polish,catholic,grain,22,
2674,Chaves,POR,settlement,portuguese,catholic,livestock,13,
2675,Altötting,BAV,settlement,austrian,catholic,stone,28,
2676,Tlokweng,BFK,settlement,tswana,bantu,grain,3,
2677,Borinskoye,RUS,settlement,russian,orthodox,livestock,10,
2678,Vesegonsk,RUS,settlement,russian,orthodox,wood,2,
2679,Huaihua,CHI,settlement,xiang,daoism,tea,176,
2680,Sandersville,,settlement,dixie,evangelical,stone,4,
2681,Lancaster,NWE,settlement,chumash,catholic,livestock,0,owned but 0 pops (frontier/empty — normal)
2682,Arjyz,CIR,settlement,circassian,sunni,temperate_fruit,8,
2683,Dapitan,PHI,settlement,bisayan,catholic,industrial_fibres,3,
2684,Chesterfield,,settlement,dixie,evangelical,textile_fibres,3,
2685,Hirschberg,PRU,settlement,south_german,lutheran,textile_fibres,21,
2686,Aizuwakamatsu,AZU,settlement,japanese,shinto,wood,37,
2687,Puerto Berrio,ANQ,settlement,colombian,catholic,wood,2,
2688,Sigmaringen,HZS,settlement,austrian,catholic,grain,15,
2689,Sierra de la Ventana,,settlement,rankulche,tain_feyentun,livestock,1,
2690,Bering Island,,settlement,itelmen,inuit,fur,0,
2691,Iguala,MEX,settlement,mexican,catholic,gold,9,
2692,Ouad Naga,TRZ,settlement,hassaniyya,sunni,livestock,7,
2693,Jian'ou,CHI,settlement,min,daoism,sugar,85,
2694,Vijoenskroon,,settlement,taa,khoi-san,temperate_fruit,0,
2695,Saint-Augustin ,LCA,settlement,cree,inuit,wood,1,
2696,Columbus,MSG,settlement,alabama,waashat,textile_fibres,1,
2697,Lowville,USA,settlement,mohawk,gaihwiio,livestock,2,
2698,Fayetteville,OSG,settlement,osage,waashat,livestock,3,
2699,Ca Mau,VIE,settlement,khmer,theravada,sulphur,14,
2700,Kaxgar,XNG,settlement,tajik,sunni,livestock,13,
2701,Niigata,SBT,city,japanese,shinto,grain,100,
2702,Huamanga,,settlement,peruvian,catholic,livestock,6,
2703,Badajshan,BDK,settlement,tajik,sunni,temperate_fruit,3,
2704,Yumen,CHI,settlement,hui,sunni,livestock,48,
2705,Toowoomba,,settlement,minor_aboriginal,mythic,wood,0,
2706,Arteaga,MEX,settlement,mexican,catholic,wood,5,
2707,Kutiala,BMN,settlement,malinke,sunni,temperate_fruit,24,
2708,Dakhla,,settlement,hassaniyya,sunni,fish,2,
2709,Churchill Falls,NFL,settlement,cree,inuit,wood,1,
2710,Pastaza,QTO,settlement,tupi,catholic,dye,1,
2711,San Diego,PMO,settlement,norteno,catholic,livestock,1,
2712,Morobe,,settlement,papuan,mythic,hardwood,1,
2713,Wuliji Sumu,CHI,settlement,oirat,sunni,livestock,2,
2714,León de los Aldama,NSP,city,mexican,catholic,gold,38,
2715,Svartliden,SWE,settlement,swedish,lutheran,gold,1,
2716,Roermond,NED,settlement,dutch,catholic,coal,13,
2717,Vyatka,RUS,settlement,russian,orthodox,wood,15,
2718,Kondrovo,RUS,settlement,russian,orthodox,livestock,9,
2719,Carcastillo,SPA,settlement,castilian,catholic,wood,8,
2720,Westport,GBR,settlement,irish,catholic,sulphur,37,
2721,Badami,JMK,settlement,kannada,hindu,wood,35,
2722,Makarovo,RUS,settlement,russian,orthodox,livestock,4,
2723,Gostovskii,RUS,settlement,russian,orthodox,wood,3,
2724,Kizlyar,GZI,settlement,nogai,sunni,temperate_fruit,4,
2725,Thessaloniki,TUR,city,greek,orthodox,temperate_fruit,24,
2726,Agdas,SHK,settlement,azeri,shiite,textile_fibres,7,
2727,Sapautlar,SIK,settlement,malayan,sunni,hardwood,6,
2728,Sotschi,ABK,settlement,abgazi,sunni,fish,13,
2729,Globine,RUS,settlement,ukrainian,orthodox,grain,15,
2730,Augusta,,settlement,dixie,evangelical,textile_fibres,14,
2731,Tarazona,SPA,settlement,castilian,catholic,grain,12,
2732,Yelabuga,RUS,settlement,russian,orthodox,wood,4,
2733,Braganca,POR,settlement,portuguese,catholic,tin,12,
2734,Biberach,WUR,settlement,austrian,catholic,textile_fibres,46,
2735,Rhandpur,MAR,settlement,gujarati,hindu,textile_fibres,40,
2736,Fatehpur,EIC,settlement,hindi,hindu,grain,145,
2737,Sanboli,MNC,settlement,amur,siberian_shamanism,wood,1,
2738,Bhopal,BHO,city,hindi,hindu,copper,117,
2739,Jackson,CDD,settlement,caddo,evangelical,coal,1,
2740,Kahemba,KON,settlement,kambunda,bantu,hardwood,12,
2741,Kastoria,JNI,settlement,greek,orthodox,stone,5,
2742,Biyang,CHI,settlement,beihua,daoism,grain,31,
2743,Manus Island,,settlement,melanesian,mana,hardwood,1,
2744,Yalta,CRM,settlement,crimean,sunni,temperate_fruit,9,
2745,Weng'an,CHI,settlement,shangjiang,daoism,grain,72,
2746,Mito,HIT,settlement,japanese,shinto,grain,50,
2747,Robe,,settlement,minor_aboriginal,mythic,temperate_fruit,0,
2748,Lamego,POR,settlement,portuguese,catholic,livestock,14,
2749,Las Cruzes,NSP,settlement,chiricahua,catholic,livestock,7,
2750,Cape Town,CPC,settlement,anglo_african,anglican,vegetables,9,
2751,Tulbagh,CPC,settlement,boer,reformed,tea,0,owned but 0 pops (frontier/empty — normal)
2752,Pô,,settlement,mossi,sunni,industrial_fibres,26,
2753,San Pedro Sula,GUA,settlement,central_american,catholic,temperate_fruit,8,
2754,Port aux Basques,NFL,settlement,mikmaq,anglican,fish,1,
2755,Kapaa,HWI,settlement,hawaiian,mana,industrial_fibres,8,
2756,Wishek,YNK,settlement,yanktonai,waashat,grain,0,owned but 0 pops (frontier/empty — normal)
2757,Xichuan,CHI,settlement,beihua,daoism,grain,41,
2758,Corrientes,PRG,settlement,paraguayan,catholic,grain,7,
2759,Yunnanfu,CHI,city,shangjiang,mahayana,tobacco,132,
2760,El Bragado,,settlement,guarani,pagelanca,livestock,1,
2761,Huambo,,settlement,ovambo,bantu,iron,11,
2762,Nuevo Casas Grandes,APA,settlement,chiricahua,catholic,stone,0,owned but 0 pops (frontier/empty — normal)
2763,Patos,BRZ,settlement,tupi,catholic,livestock,0,owned but 0 pops (frontier/empty — normal)
2764,Flores,GUA,settlement,quichean,catholic,temperate_fruit,7,
2765,Plevna,CRW,settlement,crow,waashat,grain,0,owned but 0 pops (frontier/empty — normal)
2766,Saharanpur,EIC,settlement,hindi,hindu,tin,105,
2767,Cachoeira,BRZ,settlement,brazilian,catholic,stone,8,
2768,Åndalsnes,NOR,settlement,norwegian,lutheran,wood,0,owned but 0 pops (frontier/empty — normal)
2769,Tuam,GBR,settlement,irish,catholic,lead,23,
2770,Kristiansund,NOR,settlement,norwegian,lutheran,fish,0,owned but 0 pops (frontier/empty — normal)
2771,Rosenheim,BAV,settlement,south_german,catholic,salt,24,
2772,Magangué,CRT,settlement,colombian,catholic,wood,1,
2773,Göttingen,HAN,settlement,north_german,lutheran,wood,21,
2774,Motala,SWE,settlement,swedish,lutheran,grain,6,
2775,Shilova Gora,RUS,settlement,russian,orthodox,grain,2,
2776,Miliutinskaya,RUS,settlement,ukrainian,orthodox,grain,4,
2777,Korneev,GZI,settlement,dagestani,sunni,industrial_fibres,4,
2778,Marytnovska,RUS,settlement,russian,orthodox,coal,4,
2779,Tsushima,TKG,settlement,japanese,mahayana,fish,16,
2780,Pavlograd,RUS,settlement,ukrainian,orthodox,grain,7,
2781,Galway,GBR,city,irish,catholic,livestock,42,
2782,Landsberg am Lech,BAV,settlement,austrian,catholic,copper,15,
2783,Chipata,ROZ,settlement,chewa,bantu,livestock,28,
2784,Singen,BAD,settlement,austrian,catholic,livestock,25,
2785,Constantina,SPA,settlement,castilian,catholic,livestock,12,
2786,Zapolye,RUS,settlement,russian,orthodox,wood,3,
2787,Zhanjiang,CHI,settlement,yue,daoism,grain,17,
2788,Jerez,SPA,settlement,castilian,catholic,textile_fibres,12,
2789,Bilaspur,NAG,settlement,hindi,hindu,tin,80,
2790,Urfa,TUR,settlement,kurdish,sunni,textile_fibres,8,
2791,Maysky,DRD,settlement,nakh,sunni,textile_fibres,13,
2792,Pulpul,,settlement,melanesian,mana,hardwood,1,
2793,Changsha,CHI,city,gan,daoism,chili,311,
2794,Kremenchuk,RUS,settlement,ukrainian,orthodox,grain,22,
2795,Khouribga,MOR,settlement,moroccan,sunni,temperate_fruit,8,
2796,Salamanca,SPA,city,castilian,catholic,grain,13,
2797,Baskara,BUK,settlement,uzbek,sunni,textile_fibres,0,owned but 0 pops (frontier/empty — normal)
2798,Altkirch,FRA,settlement,south_german,catholic,industrial_fibres,25,
2799,Pielinen,,settlement,,,,0,
2800,Nizhesortminsky,RUS,settlement,dolgan,sunni,sulphur,0,owned but 0 pops (frontier/empty — normal)
2801,PROV2801,,settlement,,,,0,sea/wasteland placeholder
2802,Ed Duein,SNR,settlement,nubian,coptic,stone,16,
2803,Kachiry,RUS,settlement,russian,orthodox,textile_fibres,2,
2804,Fangchenggang,CHI,settlement,yue,mahayana,grain,30,
2805,Asgat,KBD,settlement,mongolian,mahayana,livestock,1,
2806,Victoria de Las Tunas,NSP,settlement,latin_caribbean,catholic,livestock,9,
2807,Pinarbasi,TUR,settlement,turkish,sunni,textile_fibres,4,
2808,Qiannan,CHI,settlement,shangjiang,daoism,vegetables,63,
2809,Bamba,,settlement,melanesian,mana,hardwood,1,
2810,Dera Ismail Khan,KHL,settlement,urdu,sunni,livestock,45,
2811,Khemisset,MOR,settlement,tamazight,sunni,salt,16,
2812,Nova Mambone,MOZ,settlement,shona,syncretic_christian,grain,10,
2813,Meudan Shahr,AFG,settlement,pashtun,shiite,textile_fibres,13,
2814,Baquba,IRA,settlement,iraqi,shiite,temperate_fruit,6,
2815,Numto,RUS,settlement,dolgan,sunni,wood,0,owned but 0 pops (frontier/empty — normal)
2816,Juba,,settlement,shilluk,kenyan,temperate_fruit,9,
2817,Siggcoor,,settlement,fulani,sunni,grain,32,
2818,Thamud,,settlement,yemeni,sunni,textile_fibres,1,
2819,Tsengel,KBD,settlement,kazakh,sunni,livestock,1,
2820,Piura,,settlement,peruvian,catholic,sweet_potato,6,
2821,Tinsukia,MNP,settlement,assamese,hindu,tea,17,
2822,Copiapo,CHL,settlement,chilean,catholic,grain,2,
2823,Satkhira,EIC,settlement,bengali,sunni,grain,75,
2824,Rosh Pinah,,settlement,ovambo,bantu,gold,0,
2825,Khanewal,KHL,settlement,urdu,sunni,grain,35,
2826,Hillah,IRA,settlement,iraqi,shiite,grain,7,
2827,Dhamar,QSM,settlement,yemeni,shiite,livestock,4,
2828,Bamako,KAA,settlement,malinke,sunni,vegetables,27,
2829,Ovruch,RUS,settlement,ukrainian,orthodox,grain,9,
2830,Nema,RUS,settlement,udmurt,orthodox,wood,4,
2831,Layyah,KHL,settlement,urdu,sunni,grain,25,
2832,Barysh,RUS,settlement,mordvin,orthodox,temperate_fruit,7,
2833,Qinghai,,settlement,oirat,mahayana,cloth,0,
2834,Kamensk-Shastinsky,RUS,settlement,russian,orthodox,grain,15,
2835,Zarechny,RUS,settlement,russian,orthodox,textile_fibres,8,
2836,Mogilev,LIT,city,belarusian,orthodox,temperate_fruit,24,
